platform,forum_url,forum_title,date,username,body,blockquote,media
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 11:30:10+00:00,FlushX,IMM nike outlet not bad,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 11:32:57+00:00,peaceheart,"bosssaizo said:
Changi City point

2nd this.

or buy adidas shoes from e-mart",Changi City point,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 11:34:34+00:00,koolaid,"easyippt said:
taobao many many fakes.

malaysia real and quite cheap.

yes, can try aeon terbrau city. there's a sports shop on the third floor. brought a few friends there and they bought running and court shoes. i ended up buying a pair of running shoes too when they told me it's cheaper than queensway.","taobao many many fakes.

malaysia real and quite cheap.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 11:35:55+00:00,bosssaizo,"Rashkae said:
Do you want Adidas or Addidas? The Addidas kind can be found all over asia in street markets. Can also find Bolex watches, etc.

HAHA. Boss always say fake ones are Adibas. Cuz ever saw that in Asia's street market...","Do you want Adidas or Addidas? The Addidas kind can be found all over asia in street markets. Can also find Bolex watches, etc.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 11:36:00+00:00,xsurycx,Bought my Nike air max in Tokyo less than 50sgd.,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 11:37:21+00:00,bosssaizo,"Don't buy fake ones if you are running every day. Cuz for running shoes, the soles and cushion is very important.

Don't risk your feet for fake goods.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 11:38:00+00:00,ParkJinYoung,"Hongkong

Sent from From Hayley & Jayley cheesepie using GAGT",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-27 18:30:57+00:00,datalock,"sick_and_tired said:
IMM also got the Nike outlet right

Yah IMM also got New Balance, Royal Sporting House, ... But usually all $70 and above",IMM also got the Nike outlet right,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-28 14:32:39+00:00,drake0712,"Are authentic nike/adidas shoes cheap in Seoul? Planning for a upcoming trip, but unsure whether shoes are cheap there.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/where-to-get-cheap-nike-or-addidas.5355014/,Where to get cheap Nike or addidas,2016-04-28 21:38:14+00:00,trd2970,"Totally agree

bosssaizo said:
Don't buy fake ones if you are running every day. Cuz for running shoes, the soles and cushion is very important.

Don't risk your feet for fake goods.","Don't buy fake ones if you are running every day. Cuz for running shoes, the soles and cushion is very important.

Don't risk your feet for fake goods.",
HardwareZone,https://forums.hardwarezone.com.sg/threads/hk-star-eason-chan-may-have-to-pay-adidas-10-4m-for-breaking-contract-over-xinjiang-cotton-controversy.6490015/page-6,HK star Eason Chan may have to pay Adidas $10.4m for breaking contract over Xinjiang cotton controversy,2021-03-31 15:07:00+00:00,Duncallmebro,"testerjp said:
China will be double in GDP in the coming few decades, this 10 million is alot but it's better to lose this amount than to lose his future in China.

He made a decision because of $, not because of being patriotic.
If those PRC are really patriotic, maybe there will be more companies who will hire him as ambassador after recognizing his sacrifice. Sure have some rebound effect somewhere

Will he be still relevant in the coming few years, let alone decades?","China will be double in GDP in the coming few decades, this 10 million is alot but it's better to lose this amount than to lose his future in China.

He made a decision because of $, not because of being patriotic.
If those PRC are really patriotic, maybe there will be more companies who will hire him as ambassador after recognizing his sacrifice. Sure have some rebound effect somewhere",
HardwareZone,https://forums.hardwarezone.com.sg/threads/hk-star-eason-chan-may-have-to-pay-adidas-10-4m-for-breaking-contract-over-xinjiang-cotton-controversy.6490015/page-6,HK star Eason Chan may have to pay Adidas $10.4m for breaking contract over Xinjiang cotton controversy,2021-03-31 15:09:54+00:00,DalianLaoPlayKid,"wah lan eh Eason Chan kumgongs mens, even the China Super League clubs and China's FA still using Nike, Adidas, all these siol.
Nike is national team jersey and the rest sport blands is sponsor the clubs ones. they oso didn't cancel cos contract.
but Eason kumlans go and cancel now pay 10 mirrions.",,
HardwareZone,https://forums.hardwarezone.com.sg/threads/hk-star-eason-chan-may-have-to-pay-adidas-10-4m-for-breaking-contract-over-xinjiang-cotton-controversy.6490015/page-6,HK star Eason Chan may have to pay Adidas $10.4m for breaking contract over Xinjiang cotton controversy,2021-03-31 15:13:45+00:00,jinlong0,he can easily earn back the money in China by licking up their ass la.. not a big issue for him,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/hk-star-eason-chan-may-have-to-pay-adidas-10-4m-for-breaking-contract-over-xinjiang-cotton-controversy.6490015/page-6,HK star Eason Chan may have to pay Adidas $10.4m for breaking contract over Xinjiang cotton controversy,2021-03-31 15:14:34+00:00,Illusionist_85,quite stupid for him especially he signed a long term contract with the coy,,
HardwareZone,https://forums.hardwarezone.com.sg/threads/hk-star-eason-chan-may-have-to-pay-adidas-10-4m-for-breaking-contract-over-xinjiang-cotton-controversy.6490015/page-6,HK star Eason Chan may have to pay Adidas $10.4m for breaking contract over Xinjiang cotton controversy,2021-03-31 15:21:07+00:00,PatrickTheStarFish,"His head too much ranjiao mou, pubic hair, cannot think clearly",,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSIlOjxrxlL73DU7QWjO4VWMAqjq0voGNoOw&usqp=CAU
HardwareZone,https://forums.hardwarezone.com.sg/threads/hk-star-eason-chan-may-have-to-pay-adidas-10-4m-for-breaking-contract-over-xinjiang-cotton-controversy.6490015/page-6,HK star Eason Chan may have to pay Adidas $10.4m for breaking contract over Xinjiang cotton controversy,2021-03-31 15:28:48+00:00,Soulhacker,"Joseph12 said:
What's 10 million to a guy like this

And after the furore, Adidas will redo contract with him or Nike get him as their artiste

Pulling this kind of stunt in future how many more international brand will still willing to find him to represent them again? Don't think many companies will dare trust him anymore.

Going forward don't be surprised that he will only be able to find AT sponsors nia and wearing only AT brand and products liao. And knowing hao glassheart the AT market ish, he better really watch himself going forward. Any small mistake or say one wrong word that incur the wrath of AT internet army mean his ricebowl will be completely broken liao as no more turning back to international market for him after taking side against humanity over RMB so blatantly.

So the loses ish not just that one time10m fine, but all the potential non-RMB moola he could have gotten mah.","What's 10 million to a guy like this

And after the furore, Adidas will redo contract with him or Nike get him as their artiste",
